iter,assign_ms,update_ms,total_ms
0,16.5251,2.32146,18.8466
1,16.4696,2.08317,18.5527
2,16.4238,2.07644,18.5002
3,16.4227,2.06387,18.4865
4,16.5956,2.09209,18.6876
5,16.5559,2.11994,18.6759
6,16.7405,2.07302,18.8135
7,16.4778,2.11823,18.596
8,16.7172,2.10931,18.8265
9,16.4532,2.06584,18.5191
