iter,assign_ms,update_ms,total_ms
0,16.8213,2.31905,19.1404
1,16.5058,2.12191,18.6277
2,16.4746,2.12177,18.5964
3,16.4836,2.10968,18.5932
4,16.4664,2.07976,18.5461
5,16.4658,2.10335,18.5692
6,16.4425,2.08729,18.5298
7,16.4479,2.07765,18.5256
8,16.4508,2.06571,18.5165
9,16.4499,2.08124,18.5312
