iter,assign_ms,update_ms,total_ms
0,16.9902,2.36141,19.3516
1,16.4821,2.08665,18.5688
2,16.4255,2.08592,18.5114
3,16.4857,2.08448,18.5702
4,16.4424,2.07626,18.5187
5,16.4474,2.09526,18.5427
6,16.488,2.1103,18.5983
7,16.4449,2.09099,18.5359
8,16.4606,2.09093,18.5515
9,16.4471,2.09658,18.5437
