iter,assign_ms,update_ms,total_ms
0,291.242,4.79037,296.032
1,291.117,4.81879,295.935
2,290.035,4.84899,294.884
3,291.84,5.03321,296.873
4,291.398,4.78611,296.185
5,292.001,5.16033,297.161
6,290.845,4.79437,295.639
7,292.015,4.78794,296.803
8,291.04,4.88879,295.929
9,291.309,4.70001,296.009
