iter,assign_ms,update_ms,total_ms
0,16.9309,2.27877,19.2096
1,16.479,2.08219,18.5612
2,16.4439,2.06367,18.5075
3,16.442,2.06734,18.5094
4,16.5043,2.08033,18.5846
5,16.4305,2.07607,18.5066
6,16.4705,2.06593,18.5365
7,16.4489,2.072,18.5209
8,16.4367,2.1019,18.5386
9,16.457,2.07025,18.5273
