iter,assign_ms,update_ms,total_ms
0,16.8834,2.47327,19.3566
1,16.5716,2.28141,18.853
2,16.6706,2.11991,18.7905
3,16.5901,2.11831,18.7085
4,16.575,2.16586,18.7409
5,16.5744,2.12357,18.698
6,16.5662,2.12545,18.6917
7,16.5963,2.14267,18.739
8,16.5577,2.11053,18.6682
9,16.5634,2.10963,18.673
