iter,assign_ms,update_ms,total_ms
0,290.733,5.19791,295.931
1,289.665,4.76152,294.426
2,287.623,4.84664,292.47
3,285.096,5.15328,290.25
4,285.405,4.87791,290.283
5,285.455,4.97698,290.432
6,285.876,5.14116,291.017
7,285.87,5.01578,290.886
8,286.977,4.84292,291.82
9,290.82,4.74236,295.562
