iter,assign_ms,update_ms,total_ms
0,319.668,4.79526,324.463
1,318.789,4.60651,323.396
2,316.469,4.57857,321.047
3,318.741,4.62843,323.37
4,319.858,4.64587,324.504
5,319.937,4.74948,324.686
6,320.52,4.89328,325.413
7,319.722,4.62062,324.343
8,334.327,4.87478,339.202
9,320.589,4.71311,325.302
