iter,assign_ms,update_ms,total_ms
0,318.452,4.88943,323.342
1,318.096,4.7519,322.848
2,316.833,4.7946,321.628
3,317.269,4.57791,321.847
4,315.955,4.62857,320.584
5,318.792,4.75101,323.543
6,319.297,4.61367,323.911
7,316.723,4.64321,321.366
8,320.192,4.66642,324.858
9,320.963,4.6495,325.612
