iter,assign_ms,update_ms,total_ms
0,17.403,2.17766,19.5806
1,17.0971,2.13281,19.2299
2,17.1112,2.07619,19.1874
3,17.225,2.07478,19.2997
4,17.1055,2.08664,19.1921
5,17.1129,2.08311,19.196
6,17.8136,2.09054,19.9042
7,18.0243,2.09775,20.1221
8,17.4526,2.11601,19.5686
9,17.1257,2.09548,19.2212
