iter,assign_ms,update_ms,total_ms
0,17.3069,2.21818,19.5251
1,17.1712,2.11236,19.2835
2,17.1284,2.1355,19.2639
3,17.1071,2.10539,19.2125
4,17.1253,2.10573,19.231
5,17.1247,2.10081,19.2255
6,17.1293,2.11262,19.2419
7,17.1171,2.08518,19.2023
8,17.0882,2.09437,19.1826
9,17.106,2.10542,19.2114
