iter,assign_ms,update_ms,total_ms
0,17.966,2.23988,20.2059
1,17.3081,2.11452,19.4226
2,17.2998,2.10565,19.4054
3,17.3167,2.10889,19.4256
4,17.5392,2.09649,19.6357
5,17.3075,2.10708,19.4146
6,17.2777,2.10075,19.3784
7,17.3101,2.10818,19.4183
8,17.5615,2.10553,19.667
9,17.3181,2.08496,19.403
