iter,assign_ms,update_ms,total_ms
0,321.041,4.55007,325.592
1,321.064,4.81363,325.877
2,320.86,4.63487,325.495
3,322.162,4.8425,327.005
4,323.222,4.70074,327.922
5,322.803,4.82268,327.625
6,321.318,4.57533,325.893
7,322.694,4.85604,327.55
8,322.938,4.63717,327.575
9,322.506,4.59398,327.1
