iter,assign_ms,update_ms,total_ms
0,22.3984,2.58546,24.9839
1,21.4501,2.33838,23.7885
2,21.2798,2.45667,23.7365
3,21.387,2.35951,23.7465
4,21.3399,2.42329,23.7632
5,21.424,2.42059,23.8446
6,21.4329,2.23572,23.6687
7,21.3648,2.38164,23.7464
8,21.5093,2.48019,23.9895
9,21.4324,2.31698,23.7494
