iter,assign_ms,update_ms,total_ms
0,321.515,4.51067,326.026
1,320.521,4.57683,325.098
2,320.914,4.49463,325.409
3,320.124,4.75686,324.88
4,322.05,4.77456,326.825
5,323.876,4.7338,328.609
6,322.22,4.60046,326.821
7,320.536,4.78149,325.317
8,321.494,4.78035,326.275
9,321.874,4.73404,326.608
