iter,assign_ms,update_ms,total_ms
0,319.834,4.67705,324.511
1,321.011,4.63897,325.65
2,321.313,4.6403,325.953
3,321.772,4.85546,326.627
4,321.62,4.62798,326.248
5,321.076,4.49894,325.575
6,322.968,4.54024,327.508
7,321.736,4.76032,326.496
8,322.721,4.60399,327.325
9,322.255,4.88822,327.144
