iter,assign_ms,update_ms,total_ms
0,22.3968,2.29032,24.6871
1,21.4127,2.41883,23.8316
2,21.4372,2.38253,23.8197
3,21.4773,2.33121,23.8085
4,21.4826,2.31239,23.795
5,21.3697,2.34731,23.717
6,21.306,2.27969,23.5857
7,21.3846,2.23259,23.6172
8,21.3133,2.52653,23.8398
9,21.4831,2.4117,23.8948
