iter,assign_ms,update_ms,total_ms
0,289.297,4.67892,293.976
1,288.903,4.64578,293.548
2,288.547,4.64642,293.194
3,286.623,4.72377,291.347
4,287.768,4.86341,292.631
5,286.802,4.56099,291.363
6,286.928,4.78328,291.711
7,286.797,4.69978,291.497
8,287.75,4.68713,292.437
9,287.063,4.81914,291.882
