iter,assign_ms,update_ms,total_ms
0,19.1393,2.24464,21.384
1,19.3443,2.12468,21.469
2,19.9503,2.22148,22.1718
3,18.629,2.08742,20.7164
4,18.6636,2.08701,20.7506
5,18.8573,2.10154,20.9588
6,18.6825,2.06976,20.7523
7,18.6184,2.08087,20.6993
8,18.9662,2.08635,21.0526
9,18.7873,2.0843,20.8716
