iter,assign_ms,update_ms,total_ms
0,287.552,4.74643,292.299
1,287.872,4.71791,292.59
2,286.214,4.6379,290.851
3,286.655,4.71196,291.367
4,288.711,4.65128,293.362
5,287.078,4.9502,292.028
6,287.549,4.87442,292.423
7,287.028,4.90216,291.93
8,287.379,4.59462,291.974
9,286.642,4.69055,291.333
