iter,assign_ms,update_ms,total_ms
0,17.1389,2.41515,19.5541
1,16.6276,2.32062,18.9482
2,16.6099,2.33733,18.9472
3,16.4505,2.39271,18.8432
4,16.4483,2.31505,18.7634
5,16.443,2.25562,18.6987
6,16.4071,2.13757,18.5446
7,16.4345,2.08969,18.5242
8,16.2531,2.09775,18.3508
9,16.2431,2.10084,18.3439
