iter,assign_ms,update_ms,total_ms
0,286.764,5.37001,292.134
1,287.437,4.77501,292.212
2,287.68,4.9429,292.623
3,286.896,4.74531,291.642
4,286.799,4.99667,291.795
5,289.452,4.73355,294.186
6,290.171,4.81591,294.987
7,287.406,4.65048,292.057
8,287.048,4.909,291.957
9,287.372,5.12198,292.494
