iter,assign_ms,update_ms,total_ms
0,18.7617,2.23179,20.9935
1,18.9665,2.09655,21.063
2,18.4393,2.08278,20.5221
3,18.4247,2.14278,20.5674
4,18.4311,2.09314,20.5242
5,18.4593,2.10182,20.5611
6,18.6014,2.11956,20.7209
7,18.417,2.11854,20.5355
8,18.7977,2.08783,20.8855
9,19.5123,2.10035,21.6127
