iter,assign_ms,update_ms,total_ms
0,23.2003,2.1964,25.3967
1,24.5833,2.09122,26.6745
2,26.4279,2.0967,28.5246
3,25.1072,2.07913,27.1864
4,25.3816,2.11259,27.4942
5,26.2528,2.08294,28.3358
6,26.5635,2.1437,28.7072
7,26.1321,2.15298,28.2851
8,26.1331,2.10923,28.2424
9,26.6311,2.08394,28.715
