iter,assign_ms,update_ms,total_ms
0,18.857,2.46385,21.3209
1,18.5312,2.43617,20.9674
2,18.5717,2.37014,20.9418
3,18.4686,2.61216,21.0808
4,18.4588,2.34545,20.8043
5,18.2027,2.42206,20.6247
6,18.2568,2.69865,20.9555
7,18.5861,2.44552,21.0317
8,18.3312,2.31038,20.6416
9,18.1505,2.53451,20.685
