iter,assign_ms,update_ms,total_ms
0,18.3358,2.23697,20.5727
1,17.9652,2.11186,20.077
2,17.9401,2.09952,20.0397
3,17.9894,2.11401,20.1035
4,17.9104,2.0966,20.007
5,17.9433,2.16402,20.1073
6,17.9689,2.20594,20.1748
7,17.902,2.23759,20.1396
8,18.0457,2.43492,20.4807
9,18.0629,2.22215,20.285
