iter,assign_ms,update_ms,total_ms
0,325.932,4.93032,330.862
1,325.828,4.86016,330.688
2,326.271,5.04068,331.312
3,325.909,5.09555,331.005
4,325.898,5.32766,331.225
5,326.036,5.31366,331.349
6,325.909,4.68471,330.594
7,326.634,4.88192,331.516
8,325.81,5.51053,331.32
9,325.65,5.37595,331.026
