iter,assign_ms,update_ms,total_ms
0,328.011,5.39479,333.406
1,329.538,5.13758,334.676
2,331.069,4.82425,335.893
3,327.266,5.36955,332.635
4,327.244,5.03644,332.281
5,326.723,5.08521,331.808
6,325.96,4.96355,330.924
7,325.909,4.7706,330.68
8,325.878,4.99526,330.874
9,325.834,6.44059,332.274
