iter,assign_ms,update_ms,total_ms
0,326.242,5.10185,331.344
1,326.051,4.84684,330.898
2,326.048,4.85728,330.906
3,325.943,4.6695,330.612
4,326.247,5.30951,331.556
5,328.957,4.79758,333.755
6,327.481,5.16656,332.648
7,326.32,5.01243,331.333
8,326.107,5.22653,331.333
9,325.723,4.79688,330.519
