iter,assign_ms,update_ms,total_ms
0,329.629,5.0434,334.673
1,329.834,4.78041,334.614
2,329.154,4.78298,333.937
3,328.326,4.7386,333.065
4,326.182,4.59033,330.772
5,328.338,4.97487,333.313
6,329.553,4.96123,334.514
7,329.883,4.80246,334.685
8,329.192,4.84273,334.035
9,329.68,4.80012,334.48
